Name,Vorname,Start,End,Alternative Namen,Status,ID,Geschlecht
Hueber (Zimmermann),Hans,,,Huber,Meister,4393,männlich
Huebmer,Konrad,,,Huebmer von Wendelstain,,11581,männlich
Hufeisen,Lienhard,,,"Huefeysen
Huefeysn
Hufeysen
Huefeysenn
Huefeisen
Húefeysen",,10827,männlich
Hufingen,Hans von,,,"Húffingen
Huͤffingen, genannt Schulthayß",Herr,12549,männlich
Hufschmied,Gilg,,,"Huefschmid
Hufschmidt
Hoveschmid",,10308,männlich
Hufschmied,Kaspar,,,"Huefsmid
Huefschmid",,736,männlich
Hufschmied,Michael,,,"Huefsmid
Huefschmid",,783,männlich
Hug,Hans,,,,,7602,männlich
Hülbi,Hans,,,Hülbÿ,,851,männlich
Hummel,Ludwig,,,"Humel
Humel von Neẃburg",,7544,männlich
Hummel,Margarethe,,,,,2607,weiblich
Hummel,Melchior,,,Humel,,3808,männlich
Hummel,Sigmund,,,,,2608,männlich
Hummel,Ulrich,,,Humel von Zúrich,,12769,männlich
Hummel (Meran),Hans,,,Huͤmel zu Meran,,12318,männlich
Hummel (Stallknecht),Hans,,,Humel,,6308,männlich
Hummel von Staufenberg,Adam,,,"Humel
Húmel von Staúffenberg",,11822,männlich
Hummel von Staufenberg,Dietrich,,,Humel von Stauffenberg,,4535,männlich
Hummel von Staufenberg,Jakob,,,,,10941,männlich
Hummel (Zimmermann),Hans,,,"Humler
Hummel
Humil
Hummil
Humel",,3313,männlich
Hund,Hans,,,"Hunt
Hundt",Herr,8858,männlich
"Hund (Sohn des Ulrich Plotsch, genannt Hund)",N.,,,,,8324,männlich
Hunger,Hans,,,,,9331,männlich
Hunli,Georg,,,"Hünli
Hunly
Húnli
Húnli von Villingen
Húnlin
Huͤnlin
Hündli
Hüendli
Hiendli",,3392,männlich
Huntzikon,Erhard von,,,"Huntzigkon
Huntziken
Huntzigkan
Huntzikan",,364,männlich
Hupfauf,Gaudenz,,,"(Codentcz)
Hupfauff",,11802,männlich
Hurnaus,Hans,,,"Huernauß
Hurnus
Hirnauß
Huͤrnauß
Hurnuß",,1382,männlich
Hürndlein,N.,,,Húrndlein,,8607,männlich
Hürndlein (der Ältere),Hans,,,"dem alten Hürndel
Hürnel
Huͤrnl
Huͤrnel",,9554,männlich
Hürnheim,Ludwig von,,,"Hirnheim
Húrnhaim",,2549,männlich
Hürnheim,Michael Ludwig von,,,,,3781,männlich
"Hürnheim, verh. Stadion",Rosa von,,,von Húrnhain,,5815,weiblich
Hürtzel,Ulrich,,,"Huͤrtzl
Hürczel
Huͤrczel
Huͤrtzli
Hürczel von Rappersweil",,7400,männlich
Huter,Jakob,,,"Húter
Huetter von Meran
Huetter",,2757,männlich
Huter,Karpar,,,Hueter,,11321,männlich
Hutlin,Hans,,,,,2948,männlich
Hutmann,Hans,,,"Hütman
Huetman",,12759,männlich
Hütt,Peter von,,,,,13288,männlich
Hutten,Andreas,,,Hütten,,7317,männlich
Hütter,Jakob,,,Huetter,,1738,männlich
Hütter,Jörg,,,Huetter,,1975,männlich
Hütter,Lorenz,,,Huͤter,,12777,männlich
Hütter,Ruprecht,,,,,4847,männlich
Huttler,Ulrich,,,,,12760,männlich
Icher,Hans,,,Ycher,,10573,männlich
Igel,Hans,,,"Ygel von Harnberg
Ygel",,3398,männlich
Igel,Jörg,,,"Igel von Velkirch
Igel ob Newenburg
Igel ob Newnburg
Ÿgel",,9559,männlich
Imgreut,Heinz,,vor 12.01.1477 <1477-01-12>,"Im Greud
Imgrewdt
in Greẅt
im Grewt
im Gréwt
im Greẃt
im Graẃt
im Grawt
Schútzen im Gréwt
im Greẃdt
Im Greútt",,3240,männlich
Imgreut,Ursula,,,"Hainczin im Greuͤtt
Hainczin im Kreut
im Grewͤtt",,3241,weiblich
Imhoff,Peter,,,im Hoff von Nuͤrmberg,,6964,männlich
im Höflein,Hans,,,,,12531,männlich
Im Loe,Hans,,,im Lóe,,5111,männlich
im Reisach,Hans,,,,Meister,11578,männlich
Imst,Sigmund von,,,Uͤmbst,,10226,männlich
im Stockach,Jörg,,,im Stokach,,5779,männlich
im Turn,Sixt,,,,,10757,männlich
im Turn,Wilhelm,,,,,6027,männlich
Im Wald,Matheis,,,,,10137,männlich
In der Halden,Dietrich,,,In der Hallden,,434,männlich
in der Kanzlei,Johannes,,,in der Cantzleÿ,,8567,männlich
India,Jeremias von,,,,Meister,6388,männlich
Ingoldingen,Franz von,,,"Yngoltingen
Ingeldingen",,6029,männlich
Ingram,Christoph von,,,,,2527,männlich
Ingram-Fragburg,N.,,,,,2526,weiblich
Innlauer,Jörg,,,Innlawer,Meister,7508,männlich
Inntaler,Ortholf,,,,,10770,männlich
Ircher,Jos,,,Irher,,10278,männlich
Ircher,Lukas,,,Irher,,12126,männlich
Irmsee,Hans,,,,,9243,männlich
Isaac,Heinrich,ca. 1450 <1450-06-30>,26.03.1517,Ysaac,,8250,männlich
Isenburg,Mätz von,,,Ysenburg,,5330,weiblich
Isny,Hans von,,,von Ysnen,,7739,männlich
Ivano,Aldrigetina von,,,,,2055,weiblich
Ivano,Anna von,,,,,2061,weiblich
Ivano,Antonius von,,,"Yfan
Ifan",,2058,männlich
Ivano,Elisabeth von,,,,,2060,weiblich
Ivano,Hans von,,,"Ifan
Yfan
Ÿfan
Yffan",Herr; Ritter,3735,männlich
Ivano,Hieronymus von,,,,,2053,männlich
Ivano,Jakoba von,,,,,2062,weiblich
Ivano,Jakob von,,vor 1465-06-25 <1465-06-25>,Yfan,,2050,männlich
Ivano,Johannes Baptista von,,,,,2054,männlich
Ivano,Katharina von,,,,,2057,weiblich
Ivano,Laura von,,,,,2052,weiblich
Ivano,Lucia von,,,,,2056,weiblich
"Ivano, verh. Klieber",Anna von,,,,,3712,weiblich
Jäger,Christian,,,"Jáger
Jaͤger
(Christel)",,871,männlich
Jäger,Hans,,vor 21.09.1497 <1497-09-20>,"Jaͤger
Jager
Jeger",,2220,männlich
Jäger,Heinrich,,,Jeger,,10699,männlich
Jäger,Konrad,,,"Jaͤger
Jager
Jeger
Jeͤger
Jáger von Stuegarten
Jäger von Stuͦgarten
Jeger von Stuegarten
Jäger von Stuetgarttenn
Jäger von Stuetgarten
Jager von Stuetgartten 
Jäger von Stuetgartn",,498,männlich
Jäger,Martin,,,Jeͤger,,6594,männlich
Jäger,Niklas,,,Jeger,,9838,männlich
Jäger,Urban,,,Jager,,7792,männlich
Jäger,Wolfgang,,,Jáger,,7790,männlich
Jägerknecht,Bartholomäus,,,Jaͤgerknecht,,1032,männlich
Jägerknecht,Benedikt,,,,,10888,männlich
Jägerknecht,Christian,,,,,13326,männlich
Jägerknecht,Christoph,,,Stoffel Jegerknecht,,13557,
Jägerknecht,Fritz,,,,,3389,männlich
Jägerknecht,Hans,,,"Jagerknecht
Jäger
Jager",,9360,männlich
Jägerknecht,Kunz,,,,,12794,männlich
Jägerknecht,Ludwig,,,Jaͤgerknecht,,9962,männlich
Jägerknecht,Peter,,,Jegerknecht,,10894,
Jägermeister,Kaspar,,,Jégermaister,,6345,männlich
Jägermeister,Wolfgang,,,,,7911,männlich
Jäger (Schütze),Hans,,,Jëger,,12612,männlich
Jakob,Martin,,,Jacob,,9751,männlich
Jakob II. von Schottland,,16.10.1430,03.08.1460,,König,9135,männlich
Jaufen,Heinrich von,,,,,2965,männlich
Jaufer,Rudolf,,,Jauffer,,7990,männlich
Jaufner,Andreas,,,"Jawfner
Jauffner
Gauffner",,6656,männlich
Jaufner,Sebastian,,,,,5303,männlich
Jöchl,Balthasar,,,,,6626,männlich
Jöchl,Hans,,,Jóchels zu Sterzing,,7188,männlich
Jöchl,Leonhard,,,"Jóchl
Jochel zu Sterczing
Joͤchl
Joͤchels
Joͤchle",,2902,männlich
Jöchl,Ulrich,,,,,3192,männlich
Jordan,Kaspar,,,,,12819,männlich
Jordan,Niklas,,,,,197,männlich
Jörg,Christian,,,Jorgen,,9183,männlich
Jörg,Michael,,,"Jorig
Joͤrg",,1030,männlich
Jörg,Peter,,,"Jorgen ob Tafeͤß
Jörgen ob Tafas
Jörgen aus Prettigawͤ",,9113,männlich
Jorger,Hans,,,,,11782,männlich
Jos,Konrad,,,"Josen
Yoͤss
Yoss
Yosen",,136,männlich
Jud,Kaufmann,,,Kauffman Juden zu Botzen,,8073,männlich
Jud,Mose,,,Juden zu Hall,,8047,männlich
Juda,Dies,,,Dies Juda,,1968,männlich
Judenfraß von Matrei,Konrad,,,,,1362,männlich
Judmüller,Konrad,,,"Judmullner
Judmüllner
Judmúllner
Judemüller
Judenmúller
Judenmuller
Judenmüller
Judenmulner
Judenmüllner
Judmúller
Judmuller
Judmulner
Judmülner",,5144,männlich
Jud zu Hofkirchen,Pankraz,,,,,4478,männlich
Julanus,Matthäus von,,,(Maffe),,11489,männlich
Jün,Martin,,,Jün vom Graben Púndt,,9636,männlich
Jung,Hans,,,Jugkhen Hannsn von Hall,,8076,männlich
"Jung, genannt Kitzi",Ulrich,,,"Jung, genannt Kitzi
Jungen, genannt Kitzi
Jung, genannt Kýzzi
Jung von Araw",,4332,männlich
Jungingen,Burkhard von,,,Juͤngingen,,4562,männlich
Jungingen,Konrad von,,,Jüngingen,,9761,männlich
Jungingen,Wolfgang von,,,Juͤngingen,,4561,männlich
Kaib von Hohenstein,Jörg,,,Kaÿben von Hohnstain,,8184,männlich
Kaiser,Leonhard,,,"Kaӱser
Chaiser
Kaýser
Kayser",Herr,9970,männlich
Kaiser,N.,,,,,10183,männlich
Kal,Paul,,,,,8982,männlich
Käl,Jörg,,vor 1489-05-27 <1489-05-27>,Kaͤlen,,7306,männlich
Käl,Margarete,,vor Mai 1489 <1489-05-27>,,,2145,weiblich
Kälb,Hans,,,"Kälb von Hasegg
Keͣlben
Kelb
Kálb",,3594,männlich
Kallmünzer,Andreas,,,"Kalmuntzer
Kalmúntzer
Kalmuͤntzer
Calmuͤnczer
Kallmüntzer
Kalmünzer",,4639,männlich
Kaltenpacher,Georg Erhard,,,,,9841,männlich
Kaltschmied,Georg,,,"Kalschmúd
Kalchschmied",,3804,männlich
Kamerfeit,Gerlach von,,,,,2790,männlich
Kämmer,Jakob,,,"Kemer
Kemrer",,1649,männlich
Kammerer,Hans,,,"den altten Hannsen im Zÿmmer
dem altten Hansen Camrer 
Kamrer",Meister,12151,männlich
Kammerer,Lorenz,,,Kamrer,,9796,männlich
Kammerknecht,Hans,,,"dem alten Hansen Kamerknecht
Kamerknecht",,11559,männlich
Kammerknecht,Ulrich,,,"Kamerknecht
Camerknecht
Kamrknecht",,10389,männlich
Kammerstein,Philipp von,,,"Camerstain
Kamerstain",,6752,männlich
Kamponer,Gotthard von,,vor 1465-07-02 <1465-07-02>,"Camponer
Compenner",,219,männlich
Kamponer,Heinrich,,,"Campénner
Compenner
Cúmpaͤnner
Camponner
Campeuner
Campener",,3372,männlich
Kamponer,N.,,,"Compünner
Compeiner
Compenner
Comppeͤnner
Comppenners",,6229,männlich
Kamponer,Niklas von,,,Campon([er),,200,männlich
Kamponer,Randolf,,,"(Rudolf)
Comppenner
Comppënner
Comppénner
Compenner
Compänner",,8626,männlich
Kändler,Heinrich,,,"Kándler
Kanndler von Hall",,10312,männlich
Kändler,Leonhard,,,"Kannder
Kanndler
Kandler",,10805,männlich
Kändler,Stefan,,,Kandler,,12163,männlich
Kändler,Vinzenz,,,Kandler,,12162,männlich
Kannacher,Martin,,,,,13606,männlich
Kannacher,Paul,,vor 1488-08-22 <1488-08-22>,"Canather
Kanacher
Kúnachers
Kannather
Kanather
Kennacher
Cuͦnachers
Chanacher","Raitbuch 10, fol. 32r",995,männlich
Kanzler,Stefan,,,,,6625,männlich
Kapeller,Friedrich,,,"Capeller
von Kappel
Káppler
Keppler
Kappler
Cápeller
Kapler
Káppeler
Káppeller
Kappeller
Käppler
Kaͤpeller
Caͤppeler
Cappeller
Cappeler
Kappeler",Herr; Ritter,1170,männlich
Kapeller,Lienhard,,,"Kappeller
Kápeler
Capeler",,5361,männlich
Kapeller,N.,,,"Kappeller
Käppeler
Cäppeller
Caͤppeller
Caͤppler
Kaͤppeller",,8618,männlich
Kapeller,N.,,,Cappeller von Tannhaim,,10394,männlich
Kapeller,Ulrich,,,"Cappeller
Kappeller",,2541,männlich
Kapeller,Ulrich,,,Käppeler,,9780,männlich
Kapeller,Wilhelm,,,"Capeller
von Kappel
Káppler
Keppler
Kappler
Cápeller
Káppeler
Káppellern
Käppler
Cappeller",,1172,männlich
Käpeller (Schütze),N.,,,Caͤppeller,,10070,männlich
Käpfl,Hans,,,Káphl,,7255,männlich
Kappel,Dietrich von,,,"Cappel
Capelen
Capel
Kapeller
Kapel
Kapellen
Kappelen
Cappellen",,554,männlich
Kappel,Paul von,,,"Capell
Kapal",,5331,männlich
Kappler,Heinrich,,,Cappler,,10741,männlich
Kappler,Paul,,,Cappler,,10739,männlich
Karg,Berthold,,,,,10167,männlich
Karg,Marquard,,,Kharge,,2368,männlich
Karl,Jörg,,,"Karlen
Karel
Tuͤchscherár
Tuschscherár
Tuͤchscherer
Kärl
Kárl
Charil
Karil
Charel",,7635,männlich
Karl,Konrad,,,"Karlen
Karln",,972,männlich
Karrer,N.,,,,,8286,männlich
Karrer,Rudi,,,,,6873,männlich
Kaserer,Christoph,,,Kaserer von Thaẅr,,13004,männlich
Käsler,Bartholomäus,,,"Kesler
Késler",,2453,männlich
Käsler,Georg,,vor 31.01.1472 <1472-01-30>,Kesler,,2451,männlich
Käsler,Hans,,,Kesler,,2452,männlich
Kast,Hans,,,,Meister,9446,männlich
Kastner,Benedikt,,,"Kästner
Castner",,2193,männlich
Kastner,Georg,,,Castner,,8229,männlich
Kastner,Hans,,,"Castner
Castner von Newnmarkht
Kastnér",,61,männlich
Kastner,Jakob,,,,,2845,männlich
Kastner,Oswald,,,Castner,,8924,männlich
Kastner,Ulrich,,,Castner,,12749,männlich
Kastner (Wirt),Ulrich,,,,,7527,männlich
Katharina von Sachsen,,,,,,189,weiblich
Katzmair,Hans,,,Kaczmair,,9374,männlich
Käufer,Konrad,,,"Käuffer
Kauffel
Keuͤffer
Kaͤuffer",,9806,männlich
Käufer,Ludwig,,,"Kaͤwffer
Käuffer",,9235,männlich
Kaufmann,Anna,,,,,4460,weiblich
Kaufmann,Eberhard,,,"Kaufman zw Sterzing
Kauffman",,3691,männlich
Kaufmann,Hans,,vor 17.02.1481 <1481-02-16>,"Kauffman
Kauffmannen
Kaufman",,3710,männlich
Kaufmann,Jos,,,"Kaufman
Kawffman
Kauffman
Kauffmann
Kawfman
Chaufman
Chawfmann",Meister,4458,männlich
Kaufmann,Margarete,,,,,3472,weiblich
Kaufmann,Marx,,,"Kauffmannen
Kaufman
Kauffman",,6935,männlich
Kaufmann,N. (Kinder),,,,,7119,unbekannt
Kaufmann,Oswald,,,"Kauffmannen
Kaufman
Kauffman",,6934,männlich
Kaufmann,Sigmund,,,Kaufman,,5071,männlich
"Kaufmann, verh. Küssenpfennig",Elisabeth,,vor 1488-05-03 <1488-05-03>,,,6936,weiblich
Keck,N.,,,Kegken zu Ambras,,6178,männlich
Keck,Ulrich,,,,,2988,männlich
Keckenmendel,N.,,,"Kegkenmendel
Kegkenmaͤndel",,80,männlich
Keckhens,Sigmund von,,,,,2489,männlich
Kel,Heinrich,,vor 17.08.1451 <1451-08-16>,Hel,,3325,männlich
Kelheim,Stefan von,,,Kelhaym,Ritter,3473,männlich
Kelheimer,Hans,,,"Kelhaymer
Kelhaym(er)",,4498,männlich
Keller,Erhard,,,,,11570,männlich
Keller,Johann,,vor 22.12.1489 <1489-12-21>,Kellner,Meister,2105,männlich
Kellerer,Hans,,,Kellrer,,8805,männlich
Keller (Fußknecht),Hans,,,,,7746,männlich
Kellner,Erhard,,,"Kelner
Kellner von Waltzhutt
Keller",,4014,männlich
Kellner,Hans,,,"Keller von Waldshuet
Kelner von Waltzhutt
Keller",,10930,männlich
Kellner,Hans,,,Kelner,,539,männlich
Kellner,Hans,,,,,3376,männlich
Kellner,Konrad,,,Kellner von Walshuet,,11697,männlich
Kellner,Wandela,,,,,6620,weiblich
Kellner (Bäcker),Hans,,,,,10169,männlich
Kellner (Bote),Hans,,,Kellner von Ragatz,,12762,männlich
Kellner (Frau des Erhard Kellner),N.,,,,,11861,weiblich
Kellner (Sohn des Erhard Kellner),N.,,,,,12086,männlich
Kelmaß,Bernhard,,,,,2702,männlich
Kemnather,Lukas,,,Kemnatter von Núrmberg,,8133,männlich
Kempten,Konrad von,,,"Kembt(e)n
Kembten",,5094,männlich
Kemptener,Hans,,,Kempter von Sawlgrueben,,11616,männlich
Kemptener,Peter,,,Kempptner,,9171,männlich
Ker,Hans,,,Keren,,11840,männlich
Ker,N.,,,Keren,,11758,männlich
Kerer,Heinrich,,,Kerer von Sóyen,,10286,männlich
Kern,Heinrich,,,,,8941,männlich
Kerschbaumer,Andreas,,,Kerspamer,,13198,männlich
Keschinger,Lienhard,,,,,11687,männlich
Kesselring,Christoph,,,,,11054,männlich
Kesselring,Kunz,,,,,13035,männlich
Kessler,Balthasar,,,,,9231,männlich
Kessler,Christian,,,Kesslárs,,9230,männlich
Kettner,N.,,,,,11739,männlich
Kettner,Walther,,,"Ketner
Ketthner",,5745,männlich
Ketz,Werner von,,,,,6417,männlich
Ketzi,Hans,,,,,4415,männlich
Keuschli,Jakob,,,Kenschili,,4831,männlich
Khuen,Jakob,,,Kuen,,9313,männlich
Khuen,Pankraz,,,Kuen,,257,männlich
"Khuen, genannt Berner",Heinrich,,,"Kuón
Kuen",,5269,männlich
Khuen von Auer,Daniel,,,"Kuen
Kun
Kuͤn
Chunen
Chuen von Awer
Chuen",,2454,männlich
Khuen von Auer,Peter,,vor 06.09.1458 <1458-09-05>,"Kunn von Awer
Kuen",,5287,männlich
Khuen von Belasy,Georg,,,Kuen,,1097,männlich
Khuen von Belasy,Matthias,,,"Kun von Belasi
Kuen",,1099,männlich
Khun,Simon,,,Chun,,7991,männlich
Kiderli,Hans,,,,,7729,männlich
Kienast,N.,,,Kyennast,,10076,männlich
Kienberger,Oswald,,,"Kienperger
Kuenperger",,1203,männlich
Kieswetter,Hans,,,"Kyswetter
Kiswetter
Kisweter",,10711,männlich
Kiffer,Nikolaus,,,"Kyffer
Kifer",,7766,männlich
Kilchmann,Friedrich,,,Kilchman,,6580,männlich
Kindhausen,Leonhard von,,,"Kündlhawser
Künthawßer
Kúndhawser
Kuͤndhawser
Kuͤndhawßer
Kindhawser
Kynndhawͤser
Khundhauser
Kindshanser
Kindshannser
Kundhauser
Kinthauser
Kinthawser
Chinthawser
Kindthauser",,869,männlich
Kippenheim,Albrecht von,,,Kyppenheym,,4858,männlich
Kirchberg,Eberhard von,,,Kirchperg,Graf,211,männlich
Kirchberg,Philipp von,,,Kirchperg,Graf,4475,männlich
Kirchmair,Georg,,vor 31.01.1450 <1450-01-30>,,,6239,männlich
Kirchmair,Jörg,,,Kirchmayr,Meister; Doktor der Arznei,3436,männlich
Kirchmair,Ottilia,,vor 23.01.1450 <1450-01-22>,,,7612,weiblich
Kirchmair,Sigmund,,vor 23.01.1450 <1450-01-22>,,,7611,männlich
"Kirchmair, verh. Munchauer",Eva,,,Munchawerin,,7179,weiblich
"Kirchmair, verh. von Freyberg",Dorothea,,vor 17.10.1486 <1486-10-16>,,,6237,weiblich
Klaffer,Heinrich,,,Klafferen,,12560,männlich
Klaffer,Konrad,,,Klafferen,,12021,männlich
Klammer,Christoph,,,,,2237,männlich
Klammer,Elisabeth,,,Clamer,,6185,weiblich
Klammer,Georg,,,,,3385,männlich
Klammer,Hans,,,"Klamer
Clammer
Klammár",,2075,männlich
Klammer,Konrad,,vor 03.04.1487 <1487-04-02>,"Klamer
Clamer
Clammer
Klamrer","Raitbuch 10, fol. 1r, 1v",153,männlich
Klammer,Margarethe,,,,,2236,weiblich
"Klammer, verh. Heustadl",Gertraud,,,Clamer,,6184,weiblich
Klammer zu Reutte,Hans,,,Klammer zu Reyte,,5536,männlich
Klebsattel,Jakob,,,Klebsatel,,8002,männlich
Klein,Elisabeth,,,Klain,,13085,weiblich
Klein,Hans,,,Klain,,5010,männlich
Klein,Hans,,,Klein,,2272,männlich
Klein,Heinrich,,,Klain,,10149,männlich
Klein,Heinz,,,Clain Haintzlein,,11089,männlich
Klein,N.,,,Clainen,,10106,männlich
Kleinbrot,Hans,,,Klainprott,,10241,männlich
Kleinknecht,Matthias,,,"Klainchnecht
Klainknecht
Clainknecht",,623,männlich
Kleinsattel,Georg,,,,,2400,männlich
Kleinsattel,Hans,,,,,2399,männlich
Kleinsattel,Stefan,,,,,2398,männlich
Klein (Wirt),N.,,vor 05.10.1479 <1479-10-05>,,,13084,männlich
Klem,Hans,,,"Clemen
Klemen
Clemm
Klemm
Clem
Klementen",,590,männlich
Klemmer,Jakob,,,Klemer,,1433,männlich
Kleuber,Konrad,,,Klewber,,12192,männlich
Klieber,Reichart,,,"Klyeber
Kliebár
Kliebér",,86,männlich
Klingen,Hans von,,,,,12966,männlich
Klingenberg,Albrecht von,,,"Clingenberg
Klingberg",Ritter,459,männlich
Klingenberg,Eberhard von,,,"Clingenberg
Klingenwerg
Clingennberg
Klingberg",,411,männlich
Klingenberg,Hans von,,,"Klingemberg
Klungenberg",Herr,8124,männlich
Klingenberg,Heinrich von,,,"Clingenberg
Klingenwerg
Clingennberg
Klingberg",,409,männlich
Klingenberg,Kaspar von,,,Klingberg,,333,männlich
Klingenberg (der Ältere),Heinrich von,,,Klingenberg dem elteren,,9765,männlich
Klingenberg (der Ältere),Kaspar von,,,Klingberg der elter,,4436,männlich
Klingenberg (Frau des Heinrich von Klingenberg),N. von,,,,,12222,weiblich
Klingenfuß,Hans,,,Klingenfueßs,,2457,männlich
Klingensporn,N.,,,Clingensporen,,11081,männlich
Klinger,Christian,,,Clinger,,13012,männlich
Klinger,Sebastian,,,,,13091,männlich
Klinkhammer,N.,,,Klinckhamer,,1694,männlich
Klinkheimer,Barbara,,,"Klingkheimerin
Klingkhaimerin",,6328,weiblich
Klinkheimer,Ludwig,,,"Klingkhaymer
Klingkhamer
Clingkhamer
Clingkhammer
Klingkhaimer",,9022,männlich
Klinkheimer,N.,,,,,4505,männlich
Klinkheimer,Niklas,,vor 22.02.1483 <1483-02-21>,"Klingkhaymer
Klinckhaymer
Clingkhamer
Clingkhammer
Klinckhaimer",,3098,männlich
Klobl,Clemens,,,,,5494,männlich
Klocher,Hans,,,Kloczker,,3798,männlich
Klöckl,Klaus,,,,,13562,männlich
Kloel,Benedikt,,,Klóel,,2718,männlich
Kloel,Christine,,,,,5216,weiblich
Klol (?),Benedikt,,,,,4448,männlich
Kluber,Jakob,,,,,1248,männlich
Knab,Jörg,,,Knaben von Zell,,1309,männlich
Knannter,Konrad,,,,,9109,männlich
Knapp,Hans,,,,Doktor,4001,männlich
Knapp (Frau des Hans Knapp),N.,,,,,6641,weiblich
Kneurl,N.,vor 1473 <1473-06-30>,,Knerol,,2583,unbekannt
Kneurl,Walpurga,,,Knerol,,2585,weiblich
Kneussl,Hans,,,Knewssel,,11236,männlich
Kneussl,Heinrich,,,"Kneussel
Kneẅsl
Knewsel
Pogner, genant Kneẃssel",,5192,männlich
Kneussl,N.,,,Gnewssel,,11513,männlich
Kneussl,Ulrich,,,"Knewsslers
Knewssel
Knewͤssel
Kneẃssel
Kneẃssl
Kneussls
Kneussel
Kneyssel
Kneússel
Knewͤsslers
Knewͤsl
Kneẃsel
Kneusl
Knewßl",Meister,312,männlich
Kneutting,Hans,,,,,6519,männlich
"Kneut, verh. von Grafeneck",Juliana,,,Knewͤtin,,7371,weiblich
Knieschuh,Niklas,,,Knieschuch,,8667,männlich
Knittel,Jörg,,,Knÿtel,Herr; Ritter,1470,männlich
Knoblauch,Hans,,,Knoflach,,13223,männlich
Knoblauch,Jakob,,,"Knoblach
Knobloch",,7742,männlich
Knoblauch,Josef,,,Knofloch,,11769,männlich
Knoblauch,N.,,,Knoflach,,12149,männlich
Knoll,Hans,,,"Knullen
Knöllen von Saltzburg
Knoͤllen
Knull",,5440,männlich
Knoll,Paucheli (?),,,,,11935,männlich
Knoll,Virgil,,,"Knullen
Knöllen von Saltzburg
Knoͤllen
Knull",,5441,männlich
Knoll,Wolfgang,,,"Knullen
Knöllen von Saltzburg
Knoͤllen
Knull",,5442,männlich
Knopf,Christoph,,,"Knoppfh
Knopfh",,8591,männlich
Knöringen,Bernhard von,,,"Knoͤringen
Knóringen
Knoring
Knöring
Knoringen",Herr; Ritter,602,männlich
Knöringen,Burkhard von,,,"von Knoͤringen
von Knoringen
Knorringen
Knóringern
Knóringen
Knöring
von Knoring",Herr; Ritter,308,männlich
Knöringen,Eitelhans von,,,"Knoͤringen
Knoringen",,3636,männlich
Knöringen,Friedrich von,,,Knoring,,4868,männlich
Knöringen,Georg von,,,"Knoͤringern
Knóringen",,3637,männlich
Knöringen,Hilpolt von,,,"Knóringen
Knoringen
Knoͤringen",,354,männlich
Knöringen,Konrad von,,,Knoͤringen,,3820,männlich
Knöringen,N. von,,,Knoringen,,11753,männlich
Knöringen,Sebald von,,,"Knóringen
Knoring
Knöring
Knoringen",,911,männlich
Knöringen,Wilhelm von,,vor 1470-07-16 <1470-07-16>,Knoͤringen,,4110,männlich
Knöringen,Wolfgang von,,,von Knoͤringen,,6158,männlich
Knöringen,Wolfhard von,,,"Knoͤringern
Knóringen",,3635,männlich
Knöringen,Wolf von,,,,,8984,männlich
Knöringen (der Ältere),Hans von,,vor 1470-07-16 <1470-07-16>,Knoͤringen,,4111,männlich
Knöringen (der Ältere),Ludwig von,,,"Knoͤringern
Knoring
Knoringen
Knóringen
Knoͤringen
Knoringen dem elteren",Herr,3634,männlich
Knöringen (der Jüngere),Hans von,,,Knoͤringern,,2374,männlich
Knöringen (der Jüngere),Ludwig von,,,Knóringen,,4765,männlich
Knöringen (Frau des Eitelhans von Knöringen),N. von,,,,,11333,weiblich
"Knöringen, verh. von Etzdorf",Dorothea von,,,,,5528,weiblich
Knortz,Kunz,,,Knorczen,,13395,männlich
Kobel,Peter,,,Kobl,,3429,männlich
Köberl,Hans,,,Koͤbrl,,10905,männlich
Koblitz,Dietrich von,,,,,12658,männlich
Koburger,Michael,,,,,8506,männlich
Koburger,Wolfhart,,,,,2361,männlich
Koburger zu Gufidaun,N.,,,,,3191,männlich
Koch,Bernhard,,,,,10221,männlich
Koch,Christian,,,Koch aus Ernwerger gericht,,10917,männlich
Koch,Christl,,,,,12141,männlich
Koch,Georg,,,,Meister,1074,männlich
Koch,Hans,,,,,9919,männlich
Koch,Janko,,,,,9173,männlich
Koch,Konrad,,,,Meister,10539,männlich
Koch,Ludwig,,,,Meister,7426,männlich
Koch,Martin,,,,,12189,männlich
Koch,N.,,,,,10246,weiblich
Koch,Niklas,,,,Meister,9261,männlich
Koch,Oswald,,,"Koch von Hetingen
Koch von Hettingen",,10161,männlich
Koch,Ulrich,,,,Meister,10147,männlich
Koch (Diener des Diethelm Blarer),Konrad,,,,,11814,männlich
Köchl,Fritz,,,"Köchel
Koͤchl",,10305,männlich
Köchl,Hans,,,"Koͤchl
Köchel
Kochil
Köhil",,10114,männlich
Köchl,Kaspar,,,"Köchel
Kuechel
Küchel",,10342,männlich
Kochli,Hans,,,"Koch
Kochel
Kochlen",,4543,männlich
Köchl mit der einen Hand,N.,,,Kóchl mit der ainen hannd,,4708,männlich
Koch (Meran),Ulrich,,,Koch an Meran,,10436,männlich
Koch (Schütze),Konrad,,,,,4516,männlich
Kohl,Engel,,,"Kol
Kol von Speyr",,11337,männlich
Kolb,Bernhard,,,,,1085,männlich
Kolb,Heinrich,,,Kolben,Meister,6038,männlich
Kolb,Sigmund,,,,,12075,männlich
Kolbeck,Paul,,,,,9440,männlich
Kolblin,N.,,,,,11287,männlich
